HourId,Month,Day,Week day,Hour,Dry-Bulb Temp (°C),Heating Load (kW),Chiller Output (kW),Chiller Input (kW),Total Building Electric [kW],Precool Coil Load (kW),Preheat Coil Load (kW),Terminal Cooling Coil Load (kW),Terminal Heating Coil Load (kW),Ventilation Fan (kW),Exhaust Fan (kW),Terminal Fan (kW),Vent. Reclaim Device (kW),Lighting (kW),Electric Equipment (kW)
243,1,11,3,2,-5.2,20,0,0,75.7,0,0,0.5,23.9,0,0,0.5,0,15.3,27.6
244,1,11,3,3,-5.4,30,0,0,75.8,0,0,0.5,29.4,0,0,0.5,0,15.3,27.6
245,1,11,3,4,-5.5,40,0,0,75.9,0,0,0.5,38.5,0,0,0.6,0,15.3,27.6
246,1,11,3,5,-5.7,40,0,0,117.9,0,0,0.6,43.8,0,0,0.6,0.1,30.3,54
247,1,11,3,6,-5.8,730,0,0,310.1,0,366.9,0.5,359.6,60.5,54.1,72.8,0.1,30.3,54
248,1,11,3,7,-4.7,640,0,0,489.5,0,327.2,1.8,315.5,60.5,54.1,72.8,0.2,91.5,163.1
249,1,11,3,8,-3.6,410,0,0,1003.5,0,255,6,157.9,60.5,54.1,72.8,0.5,273.3,487.6
250,1,11,3,9,-2.5,370,0,0,1020.3,0,217.3,6.6,152.8,60.5,54.1,72.8,0.5,277.7,495.6
251,1,11,3,10,-1.5,290,0,0,1019.9,0,185,12.8,103,60.5,54.1,72.8,0.5,277.7,495.6
252,1,11,3,11,-0.6,250,0,0,1021.3,0,154,36.8,95.9,60.5,54.1,72.8,0.5,277.7,495.6
253,1,11,3,12,0.4,230,0,0,1867,0,127.7,39.9,98,60.5,54.1,72.8,0.5,247.9,442.5
254,1,11,3,13,0.2,220,0,0,1220,0,126.7,26.2,91.4,60.5,54.1,72.8,0.5,277.7,495.6
255,1,11,3,14,0,210,0,0,1021.7,0,129.4,24.6,79.6,60.5,54.1,72.8,0.5,277.7,495.6
256,1,11,3,15,-0.2,230,0,0,1329.2,0,133.6,22.9,93.5,60.5,54.1,72.8,0.5,277.7,495.6
257,1,11,3,16,-0.7,220,0,0,1024.6,0,143.6,24.9,71.6,60.5,54.1,72.8,0.5,277.7,495.6
258,1,11,3,17,-1.3,320,0,0,690.5,0,173.4,4.6,151.2,60.5,54.1,72.8,0.3,158.8,283.3
259,1,11,3,18,-1.8,380,0,0,507.6,0,193.9,3.2,190.8,60.5,54.1,72.8,0.2,95.9,171.2
260,1,11,3,19,-1.8,380,0,0,507.6,0,195.1,3,180.1,60.5,54.1,72.8,0.2,95.9,171.2
261,1,11,3,20,-1.8,520,0,0,419.4,0,200.5,2.1,319.4,60.5,54.1,72.8,0.1,65.1,116
262,1,11,3,21,-1.8,530,0,0,400.8,0,202.3,2,325.3,60.5,54.1,72.8,0.1,61.8,110
263,1,11,3,22,-1.6,10,0,0,117.6,0,0,1.1,5.4,0,0,0.1,0.1,30.3,54
264,1,11,3,23,-1.3,10,0,0,75.8,0,0,0.7,6.5,0,0,0.1,0,15.3,27.6
265,1,12,4,0,-1.1,10,0,0,75.8,0,0,0.7,9.4,0,0,0.1,0,15.3,27.6
266,1,12,4,1,-0.8,10,0,0,75.9,0,0,0.7,12.9,0,0,0.2,0,15.3,27.6
267,1,12,4,2,-0.4,20,0,0,76,0,0,0.6,14.9,0,0,0.2,0,15.3,27.6
268,1,12,4,3,-0.1,20,0,0,76.1,0,0,0.6,17.5,0,0,0.2,0,15.3,27.6
269,1,12,4,4,0,20,0,0,76.1,0,0,0.6,20.2,0,0,0.3,0,15.3,27.6
270,1,12,4,5,0,20,0,0,118,0,0,0.7,22.1,0,0,0.3,0.1,30.3,54
271,1,12,4,6,0.1,540,0,0,310.6,0,182.3,0.9,355.9,60.5,54.1,72.8,0.1,30.3,54
272,1,12,4,7,0,500,0,0,489.9,0,175.1,1.8,324.3,60.5,54.1,72.8,0.2,91.5,163.1
273,1,12,4,8,-0.1,270,0,0,1003.9,0,149.8,6.6,120.9,60.5,54.1,72.8,0.5,273.3,487.6
274,1,12,4,9,-0.2,260,0,0,1020.6,0,150.5,6.6,108,60.5,54.1,72.8,0.5,277.7,495.6
275,1,12,4,10,0,230,0,0,1019.9,0,142,6.8,90.2,60.5,54.1,72.8,0.5,277.7,495.6
276,1,12,4,11,0.2,230,0,0,1019.9,0,133.2,7.2,97.1,60.5,54.1,72.8,0.5,277.7,495.6
277,1,12,4,12,0.4,230,0,0,1865.1,0,130.6,6.4,99.7,60.5,54.1,72.8,0.5,247.9,442.5
278,1,12,4,13,0.6,210,0,0,1219.1,0,120,9.9,87.1,60.5,54.1,72.8,0.5,277.7,495.6
279,1,12,4,14,0.9,190,0,0,1021.4,0,110.7,15.3,81.7,60.5,54.1,72.8,0.5,277.7,495.6
280,1,12,4,15,1.1,180,0,0,1329.5,0,104.2,20.6,79.2,60.5,54.1,72.8,0.5,277.7,495.6
281,1,12,4,16,1.2,180,0,0,1025.3,0,101.4,25.6,82,60.5,54.1,72.8,0.5,277.7,495.6
282,1,12,4,17,1.3,240,0,0,691,0,109.8,4.6,130.1,60.5,54.1,72.8,0.3,158.8,283.3
283,1,12,4,18,1.4,340,0,0,508.1,0,114.9,3.2,225.4,60.5,54.1,72.8,0.2,95.9,171.2
284,1,12,4,19,1.3,320,0,0,508.1,0,118,3.2,204.2,60.5,54.1,72.8,0.2,95.9,171.2
285,1,12,4,20,1.1,350,0,0,419.8,0,124.8,2.5,226.3,60.5,54.1,72.8,0.1,65.1,116
286,1,12,4,21,1,340,0,0,401.2,0,129.3,2.1,209.8,60.5,54.1,72.8,0.1,61.8,110
287,1,12,4,22,0.6,10,0,0,118,0,0,1.2,12,0,0,0.2,0.1,30.3,54
288,1,12,4,23,0.2,10,0,0,76.1,0,0,0.8,14,0,0,0.1,0,15.3,27.6
289,1,13,5,0,-0.2,20,0,0,76.1,0,0,0.7,17.6,0,0,0.3,0,15.3,27.6
290,1,13,5,1,-0.6,20,0,0,76.1,0,0,0.7,21.9,0,0,0.4,0,15.3,27.6
291,1,13,5,2,-0.9,30,0,0,76.1,0,0,0.6,26,0,0,0.5,0,15.3,27.6
292,1,13,5,3,-1.3,30,0,0,76.2,0,0,0.6,34.4,0,0,0.6,0,15.3,27.6
293,1,13,5,4,-1.8,40,0,0,76.2,0,0,0.5,43.1,0,0,0.6,0,15.3,27.6
294,1,13,5,5,-2.3,50,0,0,118.1,0,0,0.7,46.8,0,0,0.6,0.1,30.3,54
295,1,13,5,6,-2.8,650,0,0,310.3,0,270.9,0.7,378.7,60.5,54.1,72.8,0.1,30.3,54
296,1,13,5,7,-2.5,590,0,0,489.6,0,253.2,1.6,338.3,60.5,54.1,72.8,0.2,91.5,163.1
297,1,13,5,8,-2.2,360,0,0,1003.6,0,215,6.2,142.9,60.5,54.1,72.8,0.5,273.3,487.6
298,1,13,5,9,-1.9,340,0,0,1020.3,0,201,6.5,136.7,60.5,54.1,72.8,0.5,277.7,495.6
299,1,13,5,10,-1.7,280,0,0,1019.6,0,190.2,7,93.6,60.5,54.1,72.8,0.5,277.7,495.6
300,1,13,5,11,-1.5,250,0,0,1019.8,0,178.4,9.7,75.5,60.5,54.1,72.8,0.5,277.7,495.6
301,1,13,5,12,-1.3,260,0,0,1864.8,0,173.2,7.1,90.1,60.5,54.1,72.8,0.5,247.9,442.5
302,1,13,5,13,-1.4,240,0,0,1218.7,0,169.8,9.3,73.7,60.5,54.1,72.8,0.5,277.7,495.6
303,1,13,5,14,-1.5,260,0,0,1020.7,0,171,13.7,84.7,60.5,54.1,72.8,0.5,277.7,495.6
304,1,13,5,15,-1.6,250,0,0,1328.5,0,172.2,15.6,78.7,60.5,54.1,72.8,0.5,277.7,495.6
305,1,13,5,16,-1.6,260,0,0,1024.2,0,170.4,20.6,91,60.5,54.1,72.8,0.5,277.7,495.6
306,1,13,5,17,-1.6,310,0,0,690.5,0,184.5,4.7,124.6,60.5,54.1,72.8,0.3,158.8,283.3
307,1,13,5,18,-1.6,390,0,0,507.6,0,194.2,3.2,197.9,60.5,54.1,72.8,0.2,95.9,171.2
308,1,13,5,19,-1.6,370,0,0,507.6,0,194.5,3,177,60.5,54.1,72.8,0.2,95.9,171.2
309,1,13,5,20,-1.7,420,0,0,419.4,0,202,2.3,217.4,60.5,54.1,72.8,0.1,65.1,116
310,1,13,5,21,-1.7,450,0,0,400.8,0,205,2,244.8,60.5,54.1,72.8,0.1,61.8,110
311,1,13,5,22,-1.7,10,0,0,117.7,0,0,1.1,9.8,0,0,0.1,0.1,30.3,54
312,1,13,5,23,-1.7,10,0,0,75.8,0,0,0.7,12.2,0,0,0.1,0,15.3,27.6
313,1,14,6,0,-1.7,20,0,0,75.9,0,0,0.7,16.4,0,0,0.2,0,15.3,27.6
314,1,14,6,1,-1.7,20,0,0,75.9,0,0,0.6,20.4,0,0,0.3,0,15.3,27.6
315,1,14,6,2,-1.8,20,0,0,76,0,0,0.6,24.7,0,0,0.5,0,15.3,27.6
316,1,14,6,3,-1.8,30,0,0,76.1,0,0,0.6,32.4,0,0,0.6,0,15.3,27.6
317,1,14,6,4,-1.4,40,0,0,76.2,0,0,0.5,38.8,0,0,0.6,0,15.3,27.6
318,1,14,6,5,-0.9,50,0,0,76.3,0,0,0.5,45.2,0,0,0.7,0,15.3,27.6
319,1,14,6,6,-0.5,570,0,0,310.5,0,205.1,0.7,360.9,60.5,54.1,72.8,0.1,30.3,54
320,1,14,6,7,-0.3,560,0,0,312.7,0,199.9,0.5,359.8,60.5,54.1,72.8,0.1,30.9,55
321,1,14,6,8,-0.2,510,0,0,487.2,0,187.7,1.8,325.8,60.5,54.1,72.8,0.2,92.6,165.1
322,1,14,6,9,0,510,0,0,499.4,0,179.8,2,325.8,60.5,54.1,72.8,0.2,95.9,171.2
323,1,14,6,10,0.3,500,0,0,512,0,171,1.8,325.2,60.5,54.1,72.8,0.2,99.2,177.2
324,1,14,6,11,0.5,480,0,0,512.1,0,164.2,1.8,320.3,60.5,54.1,72.8,0.2,99.2,177.2
325,1,14,6,12,0.8,510,0,0,1315.4,0,163,0.6,348.5,60.5,54.1,72.8,0.2,54.5,97.7
326,1,14,6,13,1.2,470,0,0,585.5,0,153.5,0.6,317.6,60.5,54.1,72.8,0.2,54.5,97.7
327,1,14,6,14,1.5,470,0,0,387.4,0,147.2,0.6,325.9,60.5,54.1,72.8,0.2,54.5,97.7
328,1,14,6,15,1.9,460,0,0,695.2,0,139,0.5,316.3,60.5,54.1,72.8,0.2,54.5,97.7
329,1,14,6,16,2.1,450,0,0,390.7,0,134.6,0.6,313.6,60.5,54.1,72.8,0.2,54.5,97.7
330,1,14,6,17,2.3,480,0,0,309,0,136,0.2,339.3,60.5,54.1,72.8,0.1,24.6,44.6
331,1,14,6,18,2.5,10,0,0,72.1,0,0,0,6.6,0,0,0.1,0.1,20.2,36.5
332,1,14,6,19,2.6,20,0,0,63.4,0,0,0,17.3,0,0,0.2,0.1,18,32.5
333,1,14,6,20,2.8,30,0,0,63.5,0,0,0,27.9,0,0,0.3,0.1,18,32.5
334,1,14,6,21,2.9,40,0,0,54.8,0,0,0,40.5,0,0,0.5,0,15.8,28.5
335,1,14,6,22,3.1,50,0,0,77.3,0,0,0.1,47.2,0,0,0.6,0,15.3,27.6
336,1,14,6,23,3.3,50,0,0,77.4,0,0,0.1,52,0,0,0.8,0,15.3,27.6
337,1,15,7,0,3.5,60,0,0,77.6,0,0,0.1,56.4,0,0,0.8,0,15.3,27.6
338,1,15,7,1,3.6,60,0,0,77.8,0,0,0.1,63.9,0,0,0.9,0,15.3,27.6
339,1,15,7,2,3.6,70,0,0,77.9,0,0,0.1,70.3,0,0,1,0,15.3,27.6
340,1,15,7,3,3.7,70,0,0,78,0,0,0.1,73.9,0,0,1.2,0,15.3,27.6
341,1,15,7,4,3.8,80,0,0,78.1,0,0,0.1,77.9,0,0,1.2,0,15.3,27.6
342,1,15,7,5,3.9,80,0,0,53.1,0,0,0,81.2,0,0,1.3,0,15.3,27.6
343,1,15,7,6,4,80,0,0,53.2,0,0,0,83.7,0,0,1.3,0,15.3,27.6
344,1,15,7,7,4,90,0,0,53.2,0,0,0,86.3,0,0,1.4,0,15.3,27.6
345,1,15,7,8,3.9,80,0,0,53.5,0,0,0,85,0,0,1.3,0,15.8,28.5
346,1,15,7,9,3.9,80,0,0,52.2,0,0,0,84.5,0,0,1.2,0,15.8,28.5
347,1,15,7,10,3.9,80,0,0,64.8,0,0,0,79.4,0,0,1.1,0.1,19.1,34.5
348,1,15,7,11,3.9,80,0,0,64.8,0,0,0,81.4,0,0,1.1,0.1,19.1,34.5
349,1,15,7,12,3.9,90,0,0,1002.7,0,0,0,86.6,0,0,1.2,0.1,21.3,38.6
350,1,15,7,13,3.9,100,0,0,272.8,0,0,0,96.7,0,0,1.4,0.1,21.3,38.6
351,1,15,7,14,4,110,0,0,74.9,0,0,0,106.3,0,0,1.5,0.1,21.3,38.6
352,1,15,7,15,4,110,0,0,382.7,0,0,0,113,0,0,1.6,0.1,21.3,38.6
353,1,15,7,16,4,120,0,0,78.1,0,0,0,116.3,0,0,1.7,0.1,21.3,38.6
354,1,15,7,17,4.1,120,0,0,71.3,0,0,0,121,0,0,1.7,0.1,19.1,34.5
355,1,15,7,18,4.1,130,0,0,60.5,0,0,0,127.9,0,0,1.9,0,16.9,30.5
356,1,15,7,19,4.1,130,0,0,53.9,0,0,0,132.2,0,0,2,0,15.3,27.6
357,1,15,7,20,4,140,0,0,53.9,0,0,0,135.6,0,0,2.1,0,15.3,27.6
358,1,15,7,21,4,140,0,0,54,0,0,0,137.8,0,0,2.1,0,15.3,27.6
359,1,15,7,22,4,140,0,0,54,0,0,0,139.9,0,0,2.1,0,15.3,27.6
360,1,15,7,23,3.9,140,0,0,54,0,0,0,142.8,0,0,2.1,0,15.3,27.6
361,1,16,1,0,3.9,140,0,0,54.1,0,0,0,144.4,0,0,2.1,0,15.3,27.6
362,1,16,1,1,3.9,150,0,0,54.1,0,0,0,146.4,0,0,2.1,0,15.3,27.6
363,1,16,1,2,3.8,150,0,0,54.1,0,0,0,148.9,0,0,2.2,0,15.3,27.6
364,1,16,1,3,3.8,150,0,0,54.2,0,0,0,150.1,0,0,2.2,0,15.3,27.6
365,1,16,1,4,3.7,150,0,0,54.2,0,0,0,151.8,0,0,2.2,0,15.3,27.6
366,1,16,1,5,3.7,140,0,0,120.8,0,0,0.2,138.9,0,0,2.1,0.1,30.3,54
367,1,16,1,6,3.6,600,0,0,311.6,0,147,0.2,452.6,60.5,54.1,72.8,0.1,30.3,54
368,1,16,1,7,3.6,520,0,0,491,0,138.2,0.9,377.9,60.5,54.1,72.8,0.2,91.5,163.1
369,1,16,1,8,3.6,340,0,0,1005.1,0,109.6,3.5,234.9,60.5,54.1,72.8,0.5,273.3,487.6
370,1,16,1,9,3.6,340,0,0,1021.8,0,101,4.3,243.3,60.5,54.1,72.8,0.5,277.7,495.6
371,1,16,1,10,3.6,340,0,0,1021.1,0,94,4.8,241.3,60.5,54.1,72.8,0.5,277.7,495.6
372,1,16,1,11,3.7,330,0,0,1021.3,0,83.8,5.2,247.9,60.5,54.1,72.8,0.5,277.7,495.6
373,1,16,1,12,3.7,360,0,0,1866.4,0,83.1,4.6,273.5,60.5,54.1,72.8,0.5,247.9,442.5
374,1,16,1,13,3.6,220,0,0,1220.1,0,81.8,5.6,140.4,60.5,54.1,72.8,0.5,277.7,495.6
375,1,16,1,14,3.4,210,0,0,1021.9,0,83.3,6.1,125.1,60.5,54.1,72.8,0.5,277.7,495.6
376,1,16,1,15,3.3,220,0,0,1329.5,0,83.8,6.3,138.3,60.5,54.1,72.8,0.5,277.7,495.6
377,1,16,1,16,3.4,220,0,0,1025,0,82.8,6.5,136.9,60.5,54.1,72.8,0.5,277.7,495.6
378,1,16,1,17,3.6,300,0,0,692,0,82.3,4,214.1,60.5,54.1,72.8,0.3,158.8,283.3
379,1,16,1,18,3.7,360,0,0,509.1,0,87.4,2.3,272.2,60.5,54.1,72.8,0.2,95.9,171.2
380,1,16,1,19,3.5,360,0,0,508.9,0,92.9,2.3,267.1,60.5,54.1,72.8,0.2,95.9,171.2
381,1,16,1,20,3.3,380,0,0,420.5,0,103.8,1.6,280.7,60.5,54.1,72.8,0.1,65.1,116
382,1,16,1,21,3.1,400,0,0,401.9,0,109.5,1.5,291.8,60.5,54.1,72.8,0.1,61.8,110
383,1,16,1,22,3,10,0,0,118.6,0,0,0.8,10.6,0,0,0.1,0.1,30.3,54
384,1,16,1,23,2.9,10,0,0,76.7,0,0,0.6,12.6,0,0,0.1,0,15.3,27.6
385,1,17,2,0,2.8,10,0,0,76.7,0,0,0.6,13.6,0,0,0.1,0,15.3,27.6
386,1,17,2,1,2.9,20,0,0,76.8,0,0,0.6,16,0,0,0.2,0,15.3,27.6
387,1,17,2,2,3,20,0,0,76.9,0,0,0.5,19.7,0,0,0.2,0,15.3,27.6
388,1,17,2,3,3.1,20,0,0,77,0,0,0.5,23.2,0,0,0.4,0,15.3,27.6
389,1,17,2,4,2.2,40,0,0,76.8,0,0,0.5,36.2,0,0,0.6,0,15.3,27.6
390,1,17,2,5,1.4,40,0,0,118.5,0,0,0.6,41.8,0,0,0.7,0.1,30.3,54
391,1,17,2,6,0.5,610,0,0,310.6,0,197.3,0.5,410.6,60.5,54.1,72.8,0.1,30.3,54
392,1,17,2,7,0.4,540,0,0,490,0,192.3,1.6,346.4,60.5,54.1,72.8,0.2,91.5,163.1
393,1,17,2,8,0.4,280,0,0,1004,0,158.6,6.1,124.9,60.5,54.1,72.8,0.5,273.3,487.6
394,1,17,2,9,0.3,290,0,0,1020.7,0,158.9,6.2,130.6,60.5,54.1,72.8,0.5,277.7,495.6
395,1,17,2,10,0.4,280,0,0,1019.9,0,149,6.6,134.1,60.5,54.1,72.8,0.5,277.7,495.6
396,1,17,2,11,0.5,270,0,0,1020,0,139.7,7,126.9,60.5,54.1,72.8,0.5,277.7,495.6
397,1,17,2,12,0.6,290,0,0,1865.1,0,136.1,6.1,149.2,60.5,54.1,72.8,0.5,247.9,442.5
398,1,17,2,13,0.5,270,0,0,1219,0,131.8,8.7,136.9,60.5,54.1,72.8,0.5,277.7,495.6
399,1,17,2,14,0.4,260,0,0,1020.8,0,130.2,7.5,133.3,60.5,54.1,72.8,0.5,277.7,495.6
400,1,17,2,15,0.3,280,0,0,1328.5,0,129.6,8.5,147.7,60.5,54.1,72.8,0.5,277.7,495.6
401,1,17,2,16,0.1,270,0,0,1024,0,130.2,10.2,137.7,60.5,54.1,72.8,0.5,277.7,495.6
402,1,17,2,17,0,340,0,0,690.7,0,148.2,4.7,196.3,60.5,54.1,72.8,0.3,158.8,283.3
403,1,17,2,18,-0.2,390,0,0,507.8,0,164.7,3.2,225.9,60.5,54.1,72.8,0.2,95.9,171.2
404,1,17,2,19,-0.4,360,0,0,507.8,0,170.7,3,193.6,60.5,54.1,72.8,0.2,95.9,171.2
405,1,17,2,20,-0.5,470,0,0,419.5,0,178.7,2.2,289.4,60.5,54.1,72.8,0.1,65.1,116
406,1,17,2,21,-0.7,490,0,0,400.9,0,187.8,2,306.8,60.5,54.1,72.8,0.1,61.8,110
407,1,17,2,22,-0.9,10,0,0,117.7,0,0,1.1,8.7,0,0,0.1,0.1,30.3,54
408,1,17,2,23,-1.2,10,0,0,75.9,0,0,0.7,12.6,0,0,0.1,0,15.3,27.6
409,1,18,3,0,-1.4,10,0,0,75.9,0,0,0.7,14.7,0,0,0.1,0,15.3,27.6
410,1,18,3,1,-1.5,20,0,0,75.9,0,0,0.6,18.7,0,0,0.3,0,15.3,27.6
411,1,18,3,2,-1.7,20,0,0,75.9,0,0,0.6,22.4,0,0,0.4,0,15.3,27.6
412,1,18,3,3,-1.8,30,0,0,76,0,0,0.6,25.5,0,0,0.5,0,15.3,27.6
413,1,18,3,4,-1.9,30,0,0,76.1,0,0,0.5,33,0,0,0.6,0,15.3,27.6
414,1,18,3,5,-2,40,0,0,118,0,0,0.7,35.6,0,0,0.6,0.1,30.3,54
415,1,18,3,6,-2.1,620,0,0,310.3,0,262.8,0.7,360.5,60.5,54.1,72.8,0.1,30.3,54
416,1,18,3,7,-1.8,560,0,0,489.7,0,243.3,1.9,320.7,60.5,54.1,72.8,0.2,91.5,163.1
417,1,18,3,8,-1.5,330,0,0,1003.7,0,202.8,6.1,131.3,60.5,54.1,72.8,0.5,273.3,487.6
418,1,18,3,9,-1.2,320,0,0,1020.4,0,190.2,6.7,125.5,60.5,54.1,72.8,0.5,277.7,495.6
419,1,18,3,10,-0.9,300,0,0,1019.7,0,172.3,6.8,131.8,60.5,54.1,72.8,0.5,277.7,495.6
420,1,18,3,11,-0.6,270,0,0,1019.8,0,157,7.1,109.6,60.5,54.1,72.8,0.5,277.7,495.6
421,1,18,3,12,-0.3,310,0,0,1865,0,149.5,6.2,159.8,60.5,54.1,72.8,0.5,247.9,442.5
422,1,18,3,13,-0.2,250,0,0,1218.8,0,141,7.7,109.9,60.5,54.1,72.8,0.5,277.7,495.6
423,1,18,3,14,-0.1,250,0,0,1020.8,0,135.5,9.9,115.7,60.5,54.1,72.8,0.5,277.7,495.6
424,1,18,3,15,0,230,0,0,1328.9,0,131.1,15.2,103.3,60.5,54.1,72.8,0.5,277.7,495.6
425,1,18,3,16,0,230,0,0,1024.4,0,128.9,17.4,96.1,60.5,54.1,72.8,0.5,277.7,495.6
426,1,18,3,17,0.1,310,0,0,690.8,0,140,4.7,167.8,60.5,54.1,72.8,0.3,158.8,283.3
427,1,18,3,18,0.1,380,0,0,507.9,0,148.4,3.4,229,60.5,54.1,72.8,0.2,95.9,171.2
428,1,18,3,19,0.1,330,0,0,507.9,0,149,3.1,184.1,60.5,54.1,72.8,0.2,95.9,171.2
429,1,18,3,20,0.1,350,0,0,419.6,0,153.6,2.4,193.8,60.5,54.1,72.8,0.1,65.1,116
430,1,18,3,21,0.1,370,0,0,401.1,0,156.2,2.1,208.9,60.5,54.1,72.8,0.1,61.8,110
431,1,18,3,22,0.2,10,0,0,117.9,0,0,1.2,8.3,0,0,0.2,0.1,30.3,54
432,1,18,3,23,0.4,10,0,0,76.1,0,0,0.8,11.5,0,0,0.1,0,15.3,27.6
433,1,19,4,0,0.5,10,0,0,76.1,0,0,0.7,12.7,0,0,0.1,0,15.3,27.6
434,1,19,4,1,0.9,10,0,0,76.2,0,0,0.7,14.3,0,0,0.1,0,15.3,27.6
435,1,19,4,2,1.4,20,0,0,76.3,0,0,0.7,17,0,0,0.3,0,15.3,27.6
436,1,19,4,3,1.8,20,0,0,76.4,0,0,0.6,19,0,0,0.3,0,15.3,27.6
437,1,19,4,4,1.4,20,0,0,76.4,0,0,0.6,22,0,0,0.4,0,15.3,27.6
438,1,19,4,5,1,20,0,0,118.2,0,0,0.7,23.5,0,0,0.4,0.1,30.3,54
439,1,19,4,6,0.6,520,0,0,310.7,0,174,1,350.8,60.5,54.1,72.8,0.1,30.3,54
440,1,19,4,7,0.5,480,0,0,490,0,166.9,2.1,317.9,60.5,54.1,72.8,0.2,91.5,163.1
441,1,19,4,8,0.4,290,0,0,1004.1,0,143.4,7.8,143.5,60.5,54.1,72.8,0.5,273.3,487.6
442,1,19,4,9,0.3,280,0,0,1020.7,0,142,6.7,136.3,60.5,54.1,72.8,0.5,277.7,495.6
443,1,19,4,10,0,270,0,0,1019.9,0,144.3,7.2,122.3,60.5,54.1,72.8,0.5,277.7,495.6
444,1,19,4,11,-0.2,280,0,0,1019.9,0,146,8.6,136.9,60.5,54.1,72.8,0.5,277.7,495.6
445,1,19,4,12,-0.5,300,0,0,1864.9,0,155.7,6.7,142.8,60.5,54.1,72.8,0.5,247.9,442.5
446,1,19,4,13,-0.6,280,0,0,1219,0,151.5,13.8,127.8,60.5,54.1,72.8,0.5,277.7,495.6
447,1,19,4,14,-0.8,260,0,0,1021,0,152.9,16,106.4,60.5,54.1,72.8,0.5,277.7,495.6
448,1,19,4,15,-0.9,260,0,0,1329,0,154.4,22.2,108.6,60.5,54.1,72.8,0.5,277.7,495.6
449,1,19,4,16,-1.6,270,0,0,1024.3,0,172.4,23.5,100.1,60.5,54.1,72.8,0.5,277.7,495.6
450,1,19,4,17,-2.3,380,0,0,690.4,0,210.5,4.6,172.6,60.5,54.1,72.8,0.3,158.8,283.3
451,1,19,4,18,-3,450,0,0,507.5,0,240,3.1,214.5,60.5,54.1,72.8,0.2,95.9,171.2
452,1,19,4,19,-3.8,450,0,0,507.4,0,264.2,2.8,185.1,60.5,54.1,72.8,0.2,95.9,171.2
453,1,19,4,20,-4.5,590,0,0,419.2,0,290.5,1.9,300.8,60.5,54.1,72.8,0.1,65.1,116
454,1,19,4,21,-5.3,650,0,0,400.6,0,314.7,2,339.5,60.5,54.1,72.8,0.1,61.8,110
455,1,19,4,22,-5.4,20,0,0,117.6,0,0,0.9,20.5,0,0,0.3,0.1,30.3,54
456,1,19,4,23,-5.6,30,0,0,75.8,0,0,0.7,27.5,0,0,0.4,0,15.3,27.6
457,1,20,5,0,-5.7,30,0,0,75.9,0,0,0.6,34.1,0,0,0.5,0,15.3,27.6
458,1,20,5,1,-6.2,50,0,0,76,0,0,0.6,45.7,0,0,0.6,0,15.3,27.6
459,1,20,5,2,-6.6,60,0,0,76.2,0,0,0.5,58,0,0,0.9,0,15.3,27.6
460,1,20,5,3,-7.1,70,0,0,76.3,0,0,0.5,69.8,0,0,0.9,0,15.3,27.6
461,1,20,5,4,-7.1,80,0,0,76.5,0,0,0.5,79.7,0,0,1,0,15.3,27.6
462,1,20,5,5,-7.2,80,0,0,118.4,0,0,0.6,81.8,0,0,1.3,0.1,30.3,54
463,1,20,5,6,-7.2,830,0,0,310,0,410.4,0.5,416.9,60.5,54.1,72.8,0.1,30.3,54
464,1,20,5,7,-7.1,750,0,0,489.4,0,400.2,1.2,354.2,60.5,54.1,72.8,0.2,91.5,163.1
465,1,20,5,8,-6.9,500,0,0,1003.3,0,361.4,6,137.9,60.5,54.1,72.8,0.5,273.3,487.6
466,1,20,5,9,-6.8,500,0,0,1019.9,0,356.4,6.1,141.6,60.5,54.1,72.8,0.5,277.7,495.6
467,1,20,5,10,-6.6,490,0,0,1019.2,0,342.6,6.6,142.8,60.5,54.1,72.8,0.5,277.7,495.6
468,1,20,5,11,-6.5,430,0,0,1019.2,0,331.5,6.7,98.3,60.5,54.1,72.8,0.5,277.7,495.6
469,1,20,5,12,-6.3,450,0,0,1864.4,0,324.3,7.8,126.8,60.5,54.1,72.8,0.5,247.9,442.5
470,1,20,5,13,-6.7,440,0,0,1218.1,0,330.7,7.8,109.5,60.5,54.1,72.8,0.5,277.7,495.6
471,1,20,5,14,-7.1,430,0,0,1019.9,0,340.2,6.9,93.1,60.5,54.1,72.8,0.5,277.7,495.6
472,1,20,5,15,-7.5,450,0,0,1327.6,0,350.4,7,98.8,60.5,54.1,72.8,0.5,277.7,495.6
473,1,20,5,16,-8.1,460,0,0,1023,0,366.5,7.3,95.5,60.5,54.1,72.8,0.5,277.7,495.6
474,1,20,5,17,-8.6,620,0,0,690,0,394.8,4.2,228.2,60.5,54.1,72.8,0.3,158.8,283.3
475,1,20,5,18,-9.2,760,0,0,507.2,0,419.5,2.7,344.6,60.5,54.1,72.8,0.2,95.9,171.2
476,1,20,5,19,-9.6,780,0,0,507.1,0,432,2.5,350.4,60.5,54.1,72.8,0.2,95.9,171.2
477,1,20,5,20,-10,830,0,0,418.9,0,449.9,1.8,376.6,60.5,54.1,72.8,0.1,65.1,116
478,1,20,5,21,-10.4,840,0,0,400.4,0,464.7,1.6,371.2,60.5,54.1,72.8,0.1,61.8,110
479,1,20,5,22,-10.2,30,0,0,117.5,0,0,0.8,28.3,0,0,0.5,0.1,30.3,54
